Iter,veh_driving_time
1,459
1,555
1,292
1,331
1,318
1,421
1,292
1,304
1,383
1,292
1,332
1,636
1,292
1,318
1,308
1,292
1,537
1,576
1,292
1,411
1,317
1,350
1,399
1,339
1,292
1,544
1,437
1,292
1,396
1,339
1,331
1,292
1,367
1,349
1,310
1,512
1,292
1,337
1,331
1,292
1,292
1,318
1,481
1,397
1,307
1,371
1,346
1,343
1,612
1,292
1,335
1,425
1,323
1,570
1,600
1,292
1,326
1,398
1,326
1,303
1,614
1,522
1,407
1,339
1,349
1,292
1,407
1,347
1,332
1,316
1,339
1,304
1,292
1,292
1,459
1,332
1,292
1,304
1,438
1,343
1,316
1,292
1,343
1,466
1,292
1,439
1,387
1,292
1,423
1,388
1,332
1,318
1,514
1,506
1,292
1,309
1,361
1,718
1,358
1,316
1,339
1,490
1,342
1,333
1,308
1,445
1,323
1,339
1,323
1,415
1,347
1,337
1,318
1,539
1,698
1,350
1,360
1,353
1,303
1,339
1,568
1,320
1,356
1,317
1,379
1,360
1,355
1,336
1,292
1,348
1,396
1,292
1,328
1,441
1,356
1,506
1,342
1,292
1,378
1,386
1,317
1,361
1,545
1,292
1,407
1,449
1,371
1,404
1,355
1,376
1,356
1,316
1,318
1,308
1,519
1,407
1,333
1,347
1,344
1,385
1,292
1,323
1,292
1,420
1,335
1,292
1,380
1,308
1,339
1,353
1,497
1,321
1,329
1,340
1,310
1,426
1,318
1,292
1,358
1,607
1,333
1,516
1,455
1,358
1,511
1,331
1,432
1,303
1,303
1,292
1,468
1,320
1,366
1,381
1,323
1,373
1,521
1,408
1,335
1,339
1,530
1,507
1,307
1,561
1,422
1,349
1,345
1,358
1,308
1,329
1,424
1,335
1,680
1,333
1,407
1,323
1,370
1,338
1,334
1,362
1,501
1,292
1,320
1,446
1,407
1,292
1,509
1,431
1,342
1,484
1,375
1,330
1,292
1,619
1,349
1,292
1,333
1,326
1,552
1,328
1,407
1,377
1,350
1,320
1,304
1,354
1,545
1,544
1,339
1,307
1,359
1,357
1,292
1,316
1,342
1,489
1,441
1,331
1,348
1,315
1,321
1,382
1,306
1,491
1,451
1,362
1,358
1,292
1,308
1,292
1,449
1,356
1,568
1,358
1,355
1,577
1,339
1,432
1,292
1,502
1,292
1,344
1,317
1,425
1,447
1,303
1,303
1,404
1,336
1,373
1,318
1,372
1,548
1,406
1,464
1,426
1,496
1,451
1,352
1,306
1,576
1,317
1,339
1,755
1,331
1,306
1,367
1,292
1,304
1,406
1,432
1,433
1,323
1,303
1,384
1,292
1,333
1,326
1,407
1,423
1,354
1,424
1,339
1,331
1,311
1,317
1,432
1,358
1,304
1,292
1,540
1,360
1,331
1,432
1,333
1,331
1,292
1,533
1,292
1,340
1,401
1,467
1,307
1,292
1,341
1,317
1,465
1,504
1,626
1,462
1,303
1,335
1,292
1,348
1,590
1,326
1,411
1,292
1,361
1,320
1,334
1,304
1,292
1,381
1,292
1,384
1,335
1,522
1,387
1,332
1,532
1,328
1,369
1,326
1,527
1,332
1,524
1,410
1,428
1,308
1,520
1,466
1,541
1,338
1,318
1,490
1,316
1,532
1,292
1,374
1,358
1,377
1,292
1,333
1,317
1,292
1,362
1,688
1,303
1,400
1,721
1,292
1,343
1,390
1,373
1,336
1,307
1,409
1,292
1,384
1,402
1,292
1,510
1,355
1,442
1,292
1,545
1,407
1,395
1,373
1,292
1,683
1,364
1,342
1,744
1,329
1,320
1,371
1,429
1,308
1,337
1,307
1,433
1,326
1,401
1,349
1,303
1,292
1,581
1,333
1,306
1,292
1,337
1,343
1,407
1,349
1,307
1,333
1,397
1,292
1,364
1,344
1,336
1,333
1,515
1,303
1,320
1,292
1,303
1,447
1,292
1,351
1,337
1,523
1,386
1,571
1,292
1,372
1,370
1,435
1,292
1,386
1,292
1,403
1,365
1,350
1,385
1,372
1,490
1,306
1,426
1,292
1,335
1,444
1,320
1,402
1,359
1,292
1,318
1,550
1,365
1,407
1,535
1,335
1,401
1,336
1,307
1,491
1,364
1,292
1,404
1,367
1,320
1,476
1,292
1,307
1,490
1,333
1,348
1,385
1,491
1,407
1,311
1,529
1,320
1,345
1,331
1,292
1,317
1,566
1,320
1,505
1,350
1,320
1,496
1,446
1,569
1,636
1,407
1,419
1,292
1,334
1,372
1,396
1,346
1,493
1,421
1,371
1,292
1,490
1,370
1,395
1,315
1,310
1,332
1,351
1,303
1,399
1,550
1,366
1,332
1,292
1,359
1,292
1,304
1,320
1,407
1,303
1,318
1,388
1,308
1,547
1,308
1,422
1,308
1,384
1,349
1,292
1,348
1,318
1,480
1,338
1,292
1,363
1,292
1,558
1,338
1,329
1,326
1,311
1,387
1,292
1,311
1,310
1,333
1,367
1,316
1,307
1,292
1,306
1,515
1,407
1,490
1,306
1,352
1,339
1,304
1,292
1,380
1,462
1,380
1,307
1,331
1,310
1,387
1,321
1,292
1,504
1,292
1,321
1,384
1,407
1,309
1,868
1,303
1,579
1,332
1,374
1,364
1,387
1,292
1,333
1,454
1,414
1,326
1,357
1,454
1,461
1,374
1,340
1,352
1,331
1,422
1,292
1,336
1,388
1,331
1,308
1,331
1,349
1,292
1,366
1,359
1,329
1,366
1,292
1,343
1,539
1,355
1,322
1,335
1,292
1,292
1,318
1,306
1,337
1,473
1,382
1,358
1,355
1,491
1,292
1,292
1,342
1,292
1,490
1,343
1,330
1,381
1,346
1,333
1,570
1,579
1,308
1,463
1,316
1,402
1,292
1,335
1,356
1,292
1,361
1,359
1,408
1,347
1,318
1,339
1,509
1,357
1,349
1,292
1,380
1,323
1,381
1,320
1,350
1,317
1,338
1,292
1,463
1,316
1,565
1,523
1,323
1,307
1,378
1,649
1,416
1,349
1,308
1,303
1,292
1,395
1,360
1,321
1,342
1,338
1,292
1,375
1,365
1,458
1,345
1,340
1,292
1,338
1,449
1,325
1,378
1,352
1,381
1,547
1,364
1,308
1,395
1,376
1,480
1,340
1,532
1,292
1,349
1,365
1,382
1,318
1,444
1,292
1,379
1,615
1,418
1,311
1,306
1,292
1,389
1,292
1,350
1,332
1,317
1,388
1,292
1,318
1,397
1,317
1,375
1,452
1,320
1,292
1,408
1,367
1,494
1,444
1,318
1,342
1,318
1,533
1,321
1,490
1,373
1,363
1,339
1,308
1,508
1,349
1,349
1,316
1,349
1,292
1,524
1,422
1,332
1,362
1,331
1,452
1,323
1,421
1,391
1,342
1,380
1,446
1,331
1,292
1,292
1,303
1,391
1,292
1,355
1,337
1,292
1,309
1,408
1,378
1,384
1,514
1,376
1,331
1,359
1,320
1,304
1,414
1,546
1,470
1,358
1,316
1,326
1,632
1,543
1,493
1,388
1,384
1,320
1,326
1,317
1,292
1,382
1,308
1,353
1,338
1,303
1,320
1,292
1,393
1,583
1,303
1,532
1,341
1,440
1,636
1,331
1,328
1,545
1,339
1,304
1,292
1,292
1,393
1,351
1,304
1,292
1,346
1,415
1,333
1,363
1,349
1,329
1,317
1,292
1,549
1,490
1,347
1,461
1,531
1,519
1,335
1,440
1,346
1,372
1,325
1,332
1,467
1,359
1,339
1,331
1,320
1,346
1,505
1,421
1,368
1,326
1,407
1,292
1,525
1,516
1,333
1,391
1,386
1,359
1,421
1,388
1,332
1,413
1,349
1,338
1,306
1,407
1,367
1,332
1,394
1,350
1,340
1,362
1,309
1,292
1,292
1,292
1,363
1,360
1,591
1,357
1,588
1,464
1,309
1,292
1,359
1,381
1,343
1,374
1,339
1,292
1,379
1,339
1,339
1,292
1,530
1,582
1,292
1,304
1,540
1,303
1,354
1,339
1,292
1,530
1,321
1,292
1,349
1,318
1,467
1,407
1,333
1,341
1,292
1,363
1,320
1,530
1,320
1,332
1,358
1,353
1,588
1,346
1,292
1,549
1,316
1,292
1,320
1,491
1,356
1,378
1,491
1,388
1,375
1,754
1,309
1,365
1,315
1,538
1,331
1,565
1,355
1,352
1,705
1,306
1,292
1,336
1,362
1,395
1,332
1,376
1,292
1,348
1,365
1,331
1,329
1,389
1,349
1,377
1,339
1,516
1,357
1,438
1,378
1,310
1,292
1,343
1,331
1,508
1,366
1,331
1,316
1,684
1,435
1,292
1,307
1,407
1,292
1,331
1,308
1,339
1,390
1,510
1,310
1,292
1,325
1,463
1,623
1,340
1,428
1,365
1,359
1,316
1,396
1,382
1,351
1,321
1,292
1,364
1,292
1,340
1,352
1,292
1,335
1,478
1,436
1,537
1,292
1,360
1,331
1,535
1,306
1,491
1,292
1,336
1,316
1,403
1,383
1,407
1,338
1,377
1,292
1,358
1,340
1,316
1,517
1,380
1,308
1,332
1,349
1,357
1,333
1,304
1,320
1,542
1,328
1,400
1,423
1,400
1,479
1,457
1,292
1,308
1,316
1,339
1,375
1,395
1,345
1,547
1,292
1,366
1,368
1,388
1,292
1,292
1,323
1,359
1,381
1,523
1,310
1,441
1,371
1,356
1,350
1,536
1,407
1,414
1,339
1,490
1,326
1,292
1,340
1,386
1,304
1,332
1,292
1,292
1,360
1,381
1,292
1,336
2,292
2,307
2,292
2,331
2,292
2,332
2,345
2,339
2,333
2,345
2,372
2,369
2,292
2,292
2,446
2,323
2,304
2,423
2,378
2,363
2,318
2,348
2,339
2,392
2,292
2,313
2,348
2,429
2,399
2,313
2,347
2,428
2,444
2,546
2,292
2,348
2,313
2,477
2,504
2,292
2,313
2,408
2,350
2,346
2,292
2,383
2,522
2,477
2,317
2,384
2,420
2,437
2,350
2,421
2,351
2,292
2,292
2,360
2,386
2,374
2,329
2,362
2,361
2,351
2,306
2,347
2,292
2,292
2,368
2,639
2,578
2,474
2,317
2,292
2,336
2,292
2,308
2,391
2,305
2,355
2,331
2,304
2,419
2,334
2,304
2,305
2,367
2,437
2,342
2,292
2,605
2,354
2,352
2,467
2,292
2,351
2,403
2,292
2,405
2,612
2,590
2,365
2,526
2,313
2,441
2,396
2,378
2,349
2,369
2,415
2,489
2,408
2,304
2,354
2,292
2,363
2,404
2,341
2,489
2,310
2,361
2,373
2,399
2,357
2,564
2,402
2,304
2,501
2,353
2,383
2,379
2,353
2,333
2,351
2,292
2,495
2,532
2,373
2,305
2,533
2,412
2,371
2,292
2,363
2,292
2,322
2,370
2,333
2,522
2,313
2,424
2,516
2,364
2,521
2,401
2,483
2,310
2,474
2,292
2,304
2,367
2,362
2,593
2,408
2,429
2,520
2,447
2,552
2,361
2,429
2,329
2,329
2,506
2,401
2,353
2,329
2,522
2,328
2,422
2,392
2,585
2,331
2,462
2,355
2,305
2,446
2,292
2,414
2,425
2,292
2,336
2,563
2,292
2,404
2,310
2,292
2,392
2,339
2,396
2,496
2,505
2,541
2,292
2,482
2,388
2,411
2,320
2,429
2,429
2,372
2,317
2,307
2,292
2,477
2,292
2,355
2,417
2,292
2,469
2,334
2,407
2,292
2,393
2,369
2,544
2,352
2,348
2,399
2,538
2,307
2,558
2,418
2,431
2,331
2,292
2,477
2,379
2,292
2,498
2,438
2,516
2,331
2,357
2,641
2,313
2,306
2,292
2,422
2,319
2,410
2,371
2,382
2,292
2,322
2,391
2,319
2,472
2,411
2,292
2,351
2,378
2,359
2,344
2,515
2,292
2,408
2,719
2,477
2,348
2,454
2,432
2,292
2,388
2,331
2,388
2,399
2,393
2,522
2,428
2,569
2,474
2,323
2,353
2,396
2,413
2,292
2,327
2,319
2,347
2,310
2,340
2,292
2,335
2,417
2,389
2,495
2,467
2,379
2,377
2,339
2,423
2,479
2,375
2,501
2,456
2,348
2,504
2,494
2,353
2,348
2,325
2,362
2,339
2,346
2,417
2,392
2,328
2,307
2,306
2,532
2,403
2,444
2,445
2,325
2,374
2,424
2,490
2,366
2,304
2,343
2,331
2,426
2,593
2,378
2,368
2,339
2,308
2,360
2,313
2,326
2,292
2,379
2,511
2,455
2,423
2,350
2,581
2,446
2,292
2,493
2,366
2,336
2,345
2,429
2,487
2,391
2,347
2,862
2,341
2,292
2,417
2,348
2,506
2,378
2,368
2,333
2,394
2,364
2,304
2,361
2,351
2,292
2,324
2,348
2,304
2,454
2,409
2,417
2,408
2,348
2,494
2,376
2,292
2,482
2,564
2,386
2,461
2,386
2,429
2,418
2,308
2,361
2,331
2,520
2,345
2,428
2,408
2,325
2,381
2,336
2,377
2,336
2,352
2,373
2,404
2,432
2,306
2,410
2,407
2,349
2,334
2,306
2,459
2,624
2,325
2,375
2,374
2,341
2,292
2,390
2,365
2,344
2,344
2,292
2,344
2,305
2,406
2,351
2,464
2,292
2,408
2,339
2,395
2,326
2,368
2,516
2,417
2,347
2,333
2,596
2,292
2,454
2,504
2,292
2,346
2,292
2,551
2,331
2,292
2,349
2,292
2,538
2,339
2,445
2,348
2,404
2,395
2,402
2,359
2,408
2,533
2,348
2,305
2,318
2,292
2,434
2,360
2,325
2,304
2,370
2,317
2,329
2,292
2,375
2,536
2,371
2,306
2,351
2,292
2,292
2,414
2,526
2,307
2,318
2,357
2,319
2,350
2,417
2,413
2,329
2,292
2,365
2,538
2,424
2,329
2,689
2,292
2,365
2,373
2,374
2,531
2,292
2,415
2,613
2,319
2,408
2,349
2,331
2,399
2,446
2,482
2,343
2,337
2,614
2,394
2,304
2,335
2,396
2,407
2,322
2,292
2,428
2,541
2,404
2,292
2,313
2,354
2,335
2,353
2,348
2,335
2,310
2,292
2,376
2,347
2,323
2,325
2,482
2,310
2,479
2,461
2,304
2,342
2,292
2,292
2,305
2,465
2,628
2,292
2,305
2,292
2,368
2,368
2,344
2,471
2,533
2,381
2,333
2,331
2,564
2,425
2,387
2,362
2,307
2,292
2,378
2,475
2,520
2,331
2,486
2,341
2,378
2,325
2,382
2,761
2,313
2,339
2,333
2,310
2,292
2,516
2,308
2,357
2,590
2,310
2,363
2,292
2,420
2,333
2,469
2,310
2,292
2,520
2,292
2,419
2,546
2,424
2,351
2,292
2,313
2,384
2,329
2,533
2,527
2,365
2,344
2,317
2,419
2,340
2,351
2,336
2,292
2,563
2,313
2,339
2,530
2,351
2,499
2,408
2,404
2,531
2,441
2,387
2,292
2,547
2,624
2,319
2,366
2,292
2,640
2,355
2,333
2,395
2,371
2,375
2,402
2,434
2,292
2,327
2,361
2,365
2,341
2,395
2,292
2,319
2,384
2,361
2,331
2,544
2,464
2,451
2,292
2,317
2,498
2,352
2,331
2,578
2,292
2,292
2,292
2,409
2,334
2,355
2,344
2,331
2,498
2,514
2,425
2,327
2,292
2,470
2,304
2,338
2,335
2,342
2,292
2,401
2,445
2,742
2,373
2,329
2,464
2,310
2,292
2,329
2,333
2,432
2,478
2,595
2,292
2,328
2,569
2,388
2,374
2,343
2,415
2,441
2,361
2,369
2,336
2,347
2,317
2,308
2,360
2,292
2,413
2,348
2,367
2,320
2,633
2,292
2,484
2,362
2,292
2,388
2,340
2,292
2,368
2,325
2,361
2,351
2,292
2,443
2,306
2,372
2,364
2,360
2,369
2,452
2,352
2,292
2,380
2,329
2,360
2,292
2,341
2,292
2,385
2,399
2,620
2,370
2,292
2,313
2,371
2,362
2,363
2,392
2,307
2,583
2,454
2,339
2,304
2,398
2,329
2,348
2,331
2,557
2,292
2,418
2,425
2,487
2,305
2,347
2,292
2,363
2,292
2,338
2,346
2,306
2,530
2,557
2,504
2,415
2,397
2,292
2,458
2,396
2,513
2,428
2,292
2,358
2,408
2,516
2,383
2,372
2,355
2,542
2,348
2,363
2,419
2,404
2,336
2,362
2,292
2,453
2,391
2,292
2,408
2,567
2,417
2,551
2,548
2,338
2,636
2,418
2,325
2,378
2,514
2,347
2,304
2,292
2,391
2,347
2,361
2,341
2,317
2,292
2,418
2,322
2,455
2,438
2,429
2,306
2,352
2,464
2,292
2,401
2,327
2,325
2,398
2,455
2,412
2,449
2,317
2,538
2,307
2,368
2,329
2,374
2,319
2,415
2,652
2,437
2,667
2,400
2,378
2,333
2,310
2,341
2,331
2,378
2,292
2,317
2,399
2,416
2,292
2,344
2,365
2,351
2,392
2,292
2,503
2,331
2,482
2,372
2,426
2,384
2,317
2,365
2,292
2,367
2,508
2,341
2,447
2,292
2,292
2,622
2,292
2,484
2,382
2,292
2,338
2,330
2,292
2,369
2,416
2,306
2,292
2,292
2,634
2,392
2,304
2,347
2,555
2,399
2,368
2,345
2,341
2,331
2,313
2,447
2,432
2,479
2,304
2,626
2,420
2,305
2,351
2,333
2,345
2,579
2,313
2,325
2,292
2,369
2,388
2,334
2,317
2,342
2,292
2,400
2,376
2,336
2,292
2,304
2,292
2,404
2,317
2,360
2,336
2,319
2,292
2,408
2,550
2,325
2,424
2,395
2,442
2,307
2,338
2,313
2,570
2,530
2,357
2,334
2,385
2,292
2,329
2,390
2,524
2,313
2,548
2,408
2,313
2,482
2,344
2,292
2,322
2,584
2,424
2,307
2,490
2,292
2,339
2,411
2,391
2,620
2,348
2,292
2,414
2,588
2,392
2,570
2,345
2,448
2,364
2,374
2,305
2,341
2,292
2,398
2,329
2,331
2,447
2,292
2,591
2,387
2,327
2,371
2,336
2,351
2,423
2,529
2,325
2,369
2,329
2,360
2,351
2,390
2,385
2,464
2,386
2,357
2,310
2,381
2,292
2,549
2,511
2,304
2,471
2,353
2,313
2,352
2,292
2,292
2,539
2,327
2,407
2,292
2,373
2,432
2,702
2,392
2,313
2,292
2,409
2,346
2,359
2,339
2,373
2,336
2,292
2,466
2,292
2,292
2,331
2,292
2,388
2,525
2,313
2,504
2,385
2,366
2,632
2,459
2,365
2,331
2,392
2,329
2,347
2,292
2,588
2,319
2,331
2,504
2,578
2,292
2,536
2,362
2,419
2,292
2,408
2,325
2,366
2,373
2,495
2,307
2,640
2,334
2,313
2,419
2,336
2,334
2,379
2,292
2,308
2,567
2,292
2,478
2,436
2,292
2,477
2,433
2,398
2,292
2,292
2,292
2,541
2,319
2,354
2,305
2,406
2,503
2,419
2,389
2,444
2,490
2,606
2,588
2,337
2,292
2,463
2,427
2,391
2,313
2,411
2,306
2,347
2,339
2,426
2,313
2,392
2,292
2,499
2,567
2,491
2,413
2,292
2,481
2,415
2,405
2,381
2,513
2,366
2,353
2,346
2,345
2,388
2,304
2,372
2,353
2,345
2,615
2,429
2,372
2,292
2,366
2,351
2,347
2,531
2,351
2,292
2,443
2,327
2,400
2,396
2,339
2,770
2,496
2,358
2,534
2,482
2,342
2,405
2,527
2,308
2,594
2,327
2,348
2,334
2,292
2,292
2,363
2,313
2,498
2,336
2,363
2,350
2,628
2,367
2,433
2,364
2,477
2,425
2,413
2,292
2,292
2,340
2,493
2,392
2,292
2,362
2,292
2,313
2,365
2,511
2,340
2,310
2,343
2,310
2,292
2,415
2,405
2,386
2,381
2,317
2,458
2,448
2,469
2,385
2,292
2,342
2,292
2,329
2,423
2,313
2,292
2,317
2,398
2,384
2,530
2,659
2,329
2,304
2,329
2,460
2,365
2,292
2,326
2,408
2,441
2,346
2,292
2,307
2,389
2,754
2,436
2,376
2,447
2,348
2,585
2,307
2,292
2,319
2,366
2,348
2,417
2,384
2,292
2,663
2,305
2,292
2,395
2,564
2,511
2,359
2,329
2,348
2,313
2,348
2,306
2,345
2,292
2,329
2,416
2,415
2,292
2,355
2,292
2,345
2,331
2,292
2,362
2,292
2,292
2,453
2,345
2,412
2,538
2,292
2,348
2,527
2,348
2,292
2,367
2,292
2,317
2,464
2,369
2,325
2,306
2,427
2,370
2,371
2,334
2,583
2,383
2,536
2,382
2,344
2,524
2,346
2,344
2,336
2,292
2,319
2,292
2,389
2,292
2,613
2,482
2,377
2,425
2,363
2,374
2,356
2,380
2,331
2,292
2,363
2,446
2,320
2,445
2,319
2,331
2,305
2,362
2,409
2,428
2,292
2,446
2,533
2,390
2,292
2,441
2,304
2,612
2,432
2,379
2,329
2,392
2,380
2,360
2,455
2,292
2,378
2,336
2,382
2,304
2,406
2,292
2,694
2,304
2,385
2,362
2,313
2,292
2,461
2,396
2,364
2,328
2,334
2,410
2,313
2,292
2,378
2,319
2,692
2,422
2,336
2,357
2,317
2,569
3,309
3,292
3,330
3,330
3,292
3,336
3,292
3,292
3,348
3,292
3,383
3,325
3,292
3,350
3,348
3,346
3,405
3,465
3,320
3,447
3,417
3,292
3,353
3,366
3,292
3,339
3,352
3,337
3,292
3,413
3,462
3,292
3,348
3,292
3,365
3,292
3,453
3,340
3,320
3,506
3,443
3,351
3,408
3,399
3,474
3,348
3,346
3,520
3,345
3,440
3,350
3,397
3,346
3,292
3,474
3,325
3,355
3,412
3,292
3,346
3,302
3,403
3,397
3,393
3,494
3,535
3,377
3,292
3,438
3,396
3,292
3,405
3,370
3,350
3,384
3,470
3,401
3,325
3,292
3,325
3,307
3,365
3,402
3,371
3,392
3,561
3,396
3,331
3,343
3,357
3,302
3,386
3,292
3,351
3,302
3,458
3,320
3,417
3,367
3,364
3,386
3,448
3,410
3,292
3,341
3,447
3,550
3,562
3,359
3,345
3,355
3,368
3,390
3,292
3,324
3,405
3,334
3,370
3,355
3,309
3,388
3,474
3,521
3,477
3,407
3,336
3,465
3,292
3,305
3,516
3,327
3,292
3,292
3,347
3,292
3,330
3,320
3,292
3,348
3,420
3,382
3,413
3,476
3,442
3,408
3,330
3,437
3,352
3,346
3,522
3,381
3,292
3,425
3,292
3,603
3,361
3,292
3,302
3,541
3,358
3,348
3,292
3,408
3,308
3,521
3,292
3,361
3,305
3,292
3,433
3,292
3,442
3,350
3,413
3,419
3,421
3,447
3,382
3,401
3,386
3,320
3,623
3,380
3,360
3,318
3,469
3,403
3,535
3,547
3,399
3,389
3,460
3,325
3,349
3,320
3,391
3,432
3,366
3,409
3,302
3,292
3,317
3,292
3,468
3,401
3,393
3,357
3,347
3,388
3,311
3,555
3,292
3,368
3,304
3,292
3,652
3,348
3,376
3,440
3,507
3,428
3,351
3,492
3,487
3,374
3,337
3,348
3,472
3,561
3,366
3,302
3,475
3,309
3,460
3,409
3,374
3,348
3,435
3,330
3,372
3,308
3,351
3,292
3,337
3,292
3,318
3,304
3,336
3,305
3,461
3,292
3,454
3,510
3,305
3,292
3,292
3,425
3,315
3,486
3,341
3,331
3,507
3,292
3,314
3,435
3,302
3,509
3,489
3,466
3,450
3,337
3,447
3,358
3,366
3,346
3,307
3,292
3,314
3,292
3,466
3,292
3,555
3,292
3,334
3,452
3,594
3,419
3,325
3,486
3,540
3,380
3,343
3,462
3,311
3,307
3,388
3,341
3,292
3,330
3,337
3,302
3,331
3,292
3,292
3,450
3,331
3,391
3,348
3,318
3,434
3,393
3,383
3,334
3,292
3,525
3,312
3,438
3,343
3,292
3,374
3,341
3,292
3,337
3,327
3,292
3,348
3,363
3,344
3,292
3,304
3,415
3,344
3,371
3,431
3,548
3,327
3,353
3,505
3,351
3,292
3,325
3,382
3,337
3,292
3,348
3,292
3,330
3,320
3,426
3,304
3,385
3,348
3,292
3,365
3,316
3,337
3,292
3,319
3,316
3,472
3,402
3,305
3,496
3,292
3,320
3,474
3,343
3,399
3,383
3,368
3,530
3,349
3,305
3,292
3,348
3,292
3,469
3,309
3,320
3,348
3,401
3,376
3,387
3,357
3,292
3,364
3,321
3,292
3,292
3,403
3,367
3,340
3,330
3,487
3,337
3,382
3,486
3,318
3,305
3,292
3,453
3,331
3,495
3,330
3,325
3,671
3,325
3,460
3,445
3,302
3,370
3,351
3,387
3,330
3,362
3,292
3,330
3,346
3,309
3,447
3,446
3,505
3,447
3,376
3,607
3,367
3,292
3,435
3,371
3,307
3,388
3,488
3,307
3,292
3,331
3,302
3,356
3,292
3,353
3,292
3,409
3,393
3,396
3,348
3,406
3,382
3,393
3,325
3,351
3,606
3,397
3,292
3,365
3,337
3,361
3,559
3,308
3,502
3,302
3,333
3,534
3,358
3,394
3,341
3,325
3,320
3,388
3,433
3,476
3,375
3,447
3,438
3,337
3,412
3,318
3,344
3,490
3,455
3,330
3,393
3,304
3,362
3,471
3,292
3,330
3,428
3,292
3,368
3,420
3,416
3,369
3,305
3,385
3,292
3,406
3,352
3,292
3,341
3,307
3,341
3,318
3,398
3,426
3,292
3,418
3,292
3,348
3,399
3,422
3,356
3,292
3,442
3,376
3,348
3,389
3,381
3,337
3,292
3,354
3,292
3,330
3,393
3,599
3,400
3,348
3,334
3,520
3,468
3,464
3,309
3,292
3,548
3,362
3,603
3,388
3,330
3,330
3,325
3,346
3,304
3,447
3,325
3,754
3,337
3,331
3,442
3,380
3,391
3,325
3,384
3,458
3,344
3,292
3,403
3,451
3,545
3,292
3,374
3,325
3,347
3,368
3,337
3,353
3,508
3,374
3,302
3,292
3,405
3,447
3,368
3,292
3,453
3,318
3,447
3,292
3,423
3,348
3,292
3,410
3,597
3,366
3,330
3,351
3,490
3,309
3,380
3,292
3,292
3,429
3,309
3,336
3,348
3,292
3,305
3,399
3,328
3,456
3,330
3,419
3,313
3,348
3,308
3,415
3,436
3,348
3,337
3,348
3,558
3,447
3,481
3,410
3,330
3,308
3,415
3,401
3,325
3,431
3,292
3,292
3,348
3,292
3,404
3,292
3,416
3,402
3,392
3,318
3,355
3,346
3,347
3,358
3,384
3,507
3,325
3,657
3,421
3,311
3,444
3,330
3,351
3,425
3,406
3,453
3,331
3,350
3,514
3,349
3,304
3,319
3,330
3,345
3,361
3,309
3,373
3,304
3,448
3,337
3,378
3,370
3,292
3,366
3,292
3,403
3,304
3,429
3,351
3,382
3,337
3,346
3,302
3,348
3,314
3,501
3,476
3,397
3,493
3,649
3,374
3,331
3,325
3,292
3,292
3,718
3,463
3,351
3,344
3,370
3,330
3,302
3,464
3,346
3,422
3,302
3,292
3,405
3,292
3,320
3,612
3,302
3,309
3,302
3,436
3,419
3,425
3,292
3,408
3,379
3,358
3,365
3,304
3,441
3,571
3,334
3,304
3,366
3,292
3,305
3,292
3,333
3,522
3,292
3,376
3,447
3,436
3,342
3,292
3,448
3,522
3,415
3,327
3,391
3,458
3,393
3,346
3,311
3,434
3,531
3,557
3,334
3,309
3,381
3,325
3,292
3,365
3,411
3,462
3,399
3,325
3,343
3,522
3,382
3,496
3,311
3,307
3,413
3,369
3,304
3,292
3,404
3,481
3,598
3,358
3,314
