name,length,condition,betweenness,total_delay_time,vehicle_count
GAFUR NAGOR RCC GIDER BRIDGE,31.75,C,0.2987137858994689,315808.46176089725,68830
BAHARNAGOR BOX CULVERT,23.53333333333333,A,0.2982817680695805,0.0,68753
Yousufpur Bridge.,24.5,C,0.2978524961157295,281180.3027056856,68816
YOUSUFPUR (2) BOX CULVERT,7.7,B,0.2974213935778536,79579.94580569465,68768
SAMOLSHAL CHOR BOX CULVERT,9.5,C,0.2969893757479652,113523.88232467377,68772
NAYAPARA BOX CULVERT,9.3,C,0.2965573579180768,119602.65092174802,68767
BORAIPARA BOX CULVERT,6.25,C,0.296122594212151,107291.96675992884,68766
SONG CHAIL RCC GIDER BRIDGE,22.4,C,0.295749155071061,263147.40888111247,68806
HAJIBARI BOX CULVERT,10.3,A,0.29539631000025174,0.0,68753
MUDUPPUR BOX CULVERT,7.35,C,0.2950430072834362,112703.48044689714,68778
MURPUR BOX,9.35,A,0.29468695869058326,0.0,68750
MOKIMPUR RCC GRIDER BRIDGE,17.2,B,0.29432724892968043,165356.7985153387,68783
KALAMONLA BRIDGE,52.4,B,0.29396387800072765,326227.08880971227,68812
KALAMURIA BOX CULVERT,12.3,B,0.29359684590372503,183297.15827637602,68794
CHOW MONI BOX CULVERT,12.2,A,0.29322615263867247,0.0,68748
Kuchi chuani er Bridge,27.8,A,0.29285454408160744,0.0,68753
GOLA SHAR BOX CULVERT,6.0,A,0.2924829355245424,0.0,68751
KHARERA BRIDGE,14.5,A,0.2921113269674774,0.0,68751
DAROGABARI BOX CULVERT,12.0,C,0.29217631270036315,277538.26501368417,68817
MONKASAR BOX CULVERT,12.6,B,0.29238957573926994,177428.9064276251,68773
MONKASHA RCC GRIDER BRIDGE,16.06,B,0.2926037540701892,147635.14017558243,68776
SOYDABAD BOX CULVERT,14.75,A,0.2928289159052581,0.0,68749
TNLLAK BOX CULVERT,19.0,B,0.293057738908377,179654.34022038773,68784
Bizna Bridge,49.75,B,0.29328381603545844,189090.87801881265,68777
CHATURA CULVERT,36.8,B,0.2935089778705274,145371.15670521496,68779
TANTO CULVERT,6.65,B,0.293735512643615,69045.27315336929,68776
DARKHAR BRIDGE,166.3,B,0.29396387800072765,337757.1920813761,68837
Ujaneswar Bridge,34.2,B,0.29419270100384654,167642.75230937073,68769
AWARON CULVERT,8.5,B,0.29442152400696536,68472.60841097552,68749
MODINAGOR RCC GIDER BRIDGE,27.3,B,0.2946530928861217,160950.77878570382,68773
SULTANPUR BOX CULVERT,5.55,A,0.2948842041192717,0.0,68729
Sultanpur Uttar Bridge,21.25,C,0.2951134847683968,284237.6966407097,68788
Radhika Bridge,50.25,C,0.29534230777151566,528456.4750026981,68854
OUSURA BOX CULVERT,5.6,A,0.29557113077463454,0.0,68737
UZURA CULVERT,5.6,A,0.29579995377775337,0.0,68740
RAMRAIL BOX CULVERT,30.2,B,0.29602877678087225,170390.76027402547,68775
VADHUGLAR BOX CULVERT,3.0,B,0.29626309153606595,71729.9179403212,68763
Kath toli old Bridge,90.6,C,0.2964964909992472,465789.48609392054,68850
NORTH PORTALA BRIDGE,30.8,B,0.2967344669224908,232735.05830802693,68785
Gabura Bridge.,16.68,C,0.2969770193057968,231961.30566286723,68762
SUHILPUR MIRHATI BOX CULVERT,4.75,A,0.29722048698111525,0.0,68722
SUHIL PUR BOX CULVERT,7.0,A,0.2974612087803963,0.0,68720
UTTOR SHOHIL PUR CULVERT,3.0,B,0.2976982694116274,73208.86187314625,68739
BATHBARIA BOX CULVERT,3.0,A,0.2979344147508461,0.0,68718
Shasaugtachha culvert,3.175,A,0.0019120450140611737,0.0,27749
PAZGACIA SLAB CULVERT,2.7,C,0.0038204288600724454,45216.13307372752,27771
MATIARA SLAB CULVERT,2.7,B,0.05215333887085001,28626.158250083212,27845
SILONIA BOX CVLVERT,45.565000000000005,A,0.050340145394136185,0.0,27839
AMIR GOAN SLAB CULVERT,2.8,C,0.04852329074937246,47438.13548680131,27851
BAKER BAZAR BOX CULVERT,3.0,A,0.046702774936558826,0.0,27845
Matuvhuia Bridge,48.71,A,0.04487859795569529,0.0,27849
CHONG ARPULL BOX CULVERT,3.0,C,0.04305075980678186,42607.8401987373,27860
DAGHANBUIYA SLAB CULVERT,4.4,C,0.04121926048981852,42939.37888857975,27866
RAMNAGAR BRIGE,6.0,A,0.039384100004805286,0.0,27849
RAMNAGAR SIAB CULVERT,7.55,A,0.037545278351742144,0.0,27850
BHUYAIN DIGI CULVERT,3.1,C,0.035702795530629106,46058.87161339876,27868
COLLANDI Bridge,7.5,C,0.03385665154146616,42708.57955964074,27852
SANBAG CULVERT,2.8,B,0.032006846384253315,30347.372724740417,27849
SOMIR BAZAR SLAB CULVERT,2.5,A,0.03015338005899057,0.0,27843
SHIBPUR SLAB CULVERT,2.7,C,0.028296252565677922,39911.59527258729,27847
BAROPAL SLAB CULVERT,9.1,A,0.026435463904315372,0.0,27843
SONYGOFULL CULVERT,3.0,B,0.024571014074902923,29206.17829823282,27854
PASHIMSIB PUR,6.0,C,0.022702903077440568,47801.80208024003,27857
HAZIPUR CULVERT,3.2,B,0.020831130911928314,30039.364283817828,27850
Chowmohoni Bazar(right),20.5,A,0.018955697578366158,0.0,27849
krimpur Bridge,38.2,B,0.0170766030767541,53567.93833816946,27863
ALIPUR BOX CULVERT,4.8,A,0.015193847407092141,0.0,27846
DARMACHPUR CULVERT,3.2,C,0.01330743056938028,47567.88779557905,27863
MAMZAN BIBO BOX CULVERT,10.8,B,0.011417352563618515,75042.60897348374,27865
BARIPOLE BOX,7.800000000000001,D,0.00952361338980685,86022.67062134633,27880
TOWN HALL MORE CULVERT,3.7,C,0.007626213047945284,44043.21138838014,27862
GAPTANG BOX CULVERT,5.0,A,0.005725151538033816,0.0,27854
Dotter Hut Bridge,9.195,D,0.0038204288600724454,75818.39567703339,27873
UTTOR SONAPUR SLAB CULVERT,2.5,B,0.0019120450140611737,30451.94916421961,27857
MODONPUR,12.8,C,0.005699523361684503,6250.218299884915,1520
MODONPUR COLLEGE,6.25,A,0.004936169823279995,0.0,1517
LALADI CULVERT,6.1,A,0.004555408346090216,0.0,1517
KHAJLA PUR,6.0,A,0.0041819692050002405,0.0,1517
KAZI PARA,6.1,A,0.0038103606479352155,0.0,1517
BOSTROL CULVERT,6.0,A,0.003438752090870191,0.0,1517
BRAAMAN,7.533333333333334,A,0.00476684080097204,0.0,1519
MAZIPARA,4.6,A,0.037545278351742144,0.0,27987
CHAPRA,4.5,A,0.035702795530629106,0.0,27993
CHAPRY,4.5,A,0.03385665154146616,0.0,27993
POLKHAN,5.4,A,0.032006846384253315,0.0,27990
GOLLAR,6.0,A,0.03015338005899057,0.0,27997
KEAFON,5.3,A,0.028296252565677922,0.0,27994
ULAKOLA,106.75,A,0.026435463904315372,0.0,27986
SHAMARSINGH,4.5,A,0.024571014074902923,0.0,27996
MADANPUR,89.625,A,0.022702903077440568,0.0,27994
NARAYAN ROLI,5.0,A,0.020831130911928314,0.0,27990
SHAMMUDDA,2.833333333333333,A,0.018955697578366158,0.0,27993
SHAMUDDA,3.4,A,0.0170766030767541,0.0,27990
DIRAJGRAM,5.0,A,0.015193847407092141,0.0,27982
DIRASURAM,8.0,A,0.01330743056938028,0.0,27991
BASURA,4.5,A,0.011417352563618515,0.0,27985
JUGITALA,6.5,A,0.00952361338980685,0.0,27976
MOGORKHAL,3.0,A,0.007626213047945284,0.0,27971
BOGRA,3.0,A,0.005725151538033816,0.0,27978
BOGRA-3 BOX CULVERT,3.0,A,0.0038204288600724454,0.0,27975
NOWZAR-2,3.0,A,0.0019120450140611737,0.0,27973
TANARI BOTTOLA CULVERT,2.4,C,0.09457163189701134,42939.783897458525,27433
BALUCHARA,3.0,A,0.09284630645349516,0.0,27425
BALUCHARA,15.54,A,0.09111731984192907,0.0,27427
AMAR BAZAR,3.65,A,0.08938467206231308,0.0,27427
BORDIGHIR PAR,4.5,C,0.08764836311464719,44222.11909099547,27432
BORODIGHIR PAR,7.4,C,0.0859083929989314,40076.09472226548,27439
PASHIM CHARAKUL CUL,8.1,A,0.08416476171516571,0.0,27435
PASSIM SURAGOL,9.4,B,0.08241746926335011,28402.90570172914,27447
FATEPUR,11.7,A,0.08066651564348461,0.0,27433
ALALPARA BOX CUL,6.0,A,0.0789119008555692,0.0,27432
11 MILE BOX CULVERT,6.65,C,0.07715362489960391,40879.47943823231,27446
SHAZZAPUR SLAB CULVERT,9.5,B,0.0753916877755887,26449.74499345631,27453
Subadaggu Bridge,63.86,C,0.0736260894835236,203731.0138046221,27489
Isapur Bridge,34.2,C,0.07185683002340859,133875.97367432484,27474
FOUZIA BAZAR BAILY BRIDGE,37.3,C,0.07008390939524368,119718.47605862482,27474
Sardargat Bridge,52.845,C,0.06830732759902888,191757.6174749836,27485
Miarghat Bridge,25.3,C,0.06652708463476416,104071.54360170093,27452
MANGHATA BOX CULVERT,5.533333333333334,A,0.06474318050244955,0.0,27427
Gohiro Steei Bridge,37.78,A,0.06295561520208504,0.0,27424
Boropool Bridge,24.345,C,0.06116438873367062,97470.55156209302,27454
Dabbo Bridge,14.215,C,0.059369501097206304,108110.39713680794,27445
SULTAN PUR CULVERT,14.466666666666669,A,0.05757095229269208,0.0,27432
ROYZON BOT TOLA,9.4,A,0.05576874232012796,0.0,27427
GALINAGAR,12.2,C,0.053962871179513934,104628.1390245237,27432
ODIL NOGOR BUS TAND 2,7.166666666666667,C,0.05215333887085001,43803.01020111741,27437
Rauzan dalarmuk Bridge,15.1,A,0.050340145394136185,0.0,27416
GODARPUR ARCH MASONARY,4.0,D,0.04852329074937246,78193.31108380962,27440
GODAR PAR,10.3,A,0.046702774936558826,0.0,27416
CHEEK POST ARSH MASONARY,5.775,C,0.04487859795569529,42200.45622904981,27430
Morartak,4.166666666666667,C,0.04305075980678186,41150.68921537161,27425
Chairman Gate 2,3.75,A,0.04121926048981852,0.0,27424
BETBEAINA BOX CULVERT,12.3,A,0.039384100004805286,0.0,27421
SUP NALA SUBMARGE,3.566666666666667,A,0.037545278351742144,0.0,27417
SIKDAR PARA (2) CULVERT,10.4,A,0.035702795530629106,0.0,27418
RAMGONA BOX CULVERT,3.6,A,0.03385665154146616,0.0,27420
THANDA SORI,1.9,A,0.032006846384253315,0.0,27418
THANDA CHORI SLAB,3.75,A,0.03015338005899057,0.0,27416
RANIRHAT BRIDGE,33.666666666666664,D,0.028296252565677922,210541.57575880326,27454
RANIRAT ARCK,8.0,A,0.026435463904315372,0.0,27416
SADAK NAGAR CUL,2.25,A,0.024571014074902923,0.0,27413
MOGOY CHORI,11.2,A,0.022702903077440568,0.0,27411
Mogachhari Bridge,10.2,B,0.020831130911928314,63746.50384143776,27424
MOGI CHORI,3.0,A,0.018955697578366158,0.0,27411
MOGI CHORI,3.0,A,0.0170766030767541,0.0,27402
GARRA ARCH,12.9,C,0.015193847407092141,119853.03674216922,27433
GHAGRA ARCH MASO,4.333333333333333,A,0.01330743056938028,0.0,27402
GAIYA CHARA,2.25,C,0.011417352563618515,40940.705694306256,27408
COLABAGAN ARCH MASONRY(R),4.166666666666667,A,0.00952361338980685,0.0,27398
MOIS PARA ARCH MASONRY,1.6,B,0.007626213047945284,29710.697082564548,27406
BOTH BANI CULVERT,2.0,A,0.005725151538033816,0.0,27402
CHITTA ARCH MASONRY,1.5,A,0.0038204288600724454,0.0,27402
Manikchhari Bridge,75.55,B,0.0019120450140611737,137371.08777274942,27439
Jatramura Bridge,36.7,C,0.1838542488999334,231131.19356232235,73765
Gola kandail Bridge.,11.45,C,0.18350186147513037,294038.1935423657,73750
ADURI BOX CULVERT,4.9,B,0.18316274578450822,72667.68111046319,73699
ADURI BOX CULVERT,3.5,B,0.18282729126193598,74002.61171848048,73695
BANTI BOX CULVERT,3.4,A,0.17728245225035982,0.0,70443
Banti Bridge,37.625,C,0.17685043442047144,337880.5855207576,70505
PUTCHRUCLAI CULVERT,4.5,A,0.17642116246662046,0.0,70436
SON PARA,8.3,B,0.17599005992874453,78437.06673505735,70451
FURINGDIA BOX CULVERT,8.3,A,0.17555804209885612,0.0,70436
PURINDA BAZAR BOX CULVERT,6.0,A,0.1751260242689677,0.0,70441
SHAT GRAM BOX CULVERT,4.0,B,0.17469675231511675,63413.59270976688,70459
BAGBARI BOX CULVERT,4.0,A,0.17426839565327823,0.0,70438
KANDA PARA BOX CULVERT,3.0,A,0.17384003899143974,0.0,70435
KURIRPARA BOX CULVERT,2.5,A,0.1734171740816761,0.0,70437
PANCNDANA BRIDGE,11.933333333333332,B,0.17299888563197482,184054.48771379233,70490
UTTAR BAYANDA CULVERT,3.6,A,0.17258151247428602,0.0,70429
BAGDI BOX CULVERT,12.7,A,0.17216413931659721,0.0,70430
BAGDI - 2 CULVERT,3.0,A,0.17174676615890844,0.0,70430
Basail Bridge,14.45,A,0.1713266471251822,0.0,70433
BALANAGAR BRIDGE,36.25,C,0.1709056127994435,316987.81048587314,70486
KARAR CHAR CULVERT (2),9.05,A,0.1704845784737048,0.0,70427
PATUAR PAR CULVERT,3.2,A,0.17006354414796612,0.0,70427
SAYED NAGAR CULVERT,3.25,B,0.16964250982222742,72380.6696096859,70446
SAYED NAGOR CULVERT,8.066666666666668,A,0.16921872962045129,0.0,70434
ITAKHOLA CULVERT,7.3,A,0.1687940341266627,0.0,70439
SHASPUR CULVERT,3.25,A,0.16836659275683666,0.0,70443
GASHIRDIA BOX CULVERT,4.1,A,0.16793823609499817,0.0,70452
SIMBI RCC GIRDER,57.725,B,0.16750713355712224,341474.59687442135,70548
KUNDAR PARA (1) BOX CULVERT,2.95,A,0.16707511572723382,0.0,70465
HAZI BAGAN CULVERT,9.55,A,0.166640352021308,0.0,70457
SHRISTIGAR BOX CULVERT,9.55,A,0.16724536004155427,0.0,70454
HAGIBAGAN BOX CULVERT,3.0,A,0.1681945178584913,0.0,70454
CHITAMNI BOX CULVERT,5.4,A,0.16914276038341583,0.0,70450
CHAITANUE BOX CULVERT,11.0,A,0.17008825703230296,0.0,70450
KAMARTEK BOX CULVERT,7.3,A,0.1710328383891776,0.0,70460
GABTALI BOX CULVERT,5.375,A,0.17197741974605224,0.0,70464
MARGAL BOX CULVERT,4.0,A,0.17292200110292688,0.0,70463
BARMANERTEK BOX CULVERT,10.875,A,0.1738638365837641,0.0,70461
BITIMARGAL BOX CULVERT,3.5,A,0.17480201089655142,0.0,70466
Bridge Over Arial,91.105,C,0.17573926991732625,479336.63045626035,70570
BARAICHA CULVERT,4.0,A,0.17667378306206366,0.0,70472
KHAMACHOR BRIDGE,22.6,A,0.17760463503875118,0.0,70468
DARIKANDI CULVERT,7.3,A,0.1785345717234262,0.0,70467
Noya Kandi Bridge,13.65,A,0.17946176253206383,0.0,70472
PATILA DUA BRIDGE,11.5,B,0.18038803804868897,188329.71018768652,70508
NARAYERPUR CULVERT,4.0,A,0.18131156768927667,0.0,70471
MUNDABAD BOX CULVERT,3.6,A,0.1822341820378519,0.0,70478
Mahmudabad Bridge,9.925,A,0.18315405051038972,0.0,70478
mundubus 5 boxculvert,7.3,B,0.18407300369091503,74248.19545213267,70495
OLD BRAMMAPULRA,116.2025,C,0.18498921099540294,518635.22395184624,70588
LAXMEPUR CULVERT,5.333333333333333,A,0.18590175713184096,0.0,70488
NEAR BHAIRAB SLAB CULVERT,469.0,A,0.18681338797626648,0.0,70506
BHAIROB SIDE CULVERT,3.1125,A,0.187725018820692,0.0,70482
SONAROMPUR,4.6,A,0.18863390378908013,0.0,70478
SUNARAMPUR CULVERT,41.45,C,0.18953912758941832,262155.21665780153,70527
SUNSRAMPUR CULVERT,4.625,A,0.19044343609774403,0.0,70468
SOHAGPUR 2,12.5,A,0.19134499873003233,0.0,70472
KAMORA,12.3,A,0.19224564607030817,0.0,70467
KHARIALA 2,6.223333333333334,A,0.19314354753454654,0.0,70465
BATHTOLA-2 BOX CULVERT,7.8,A,0.1940405337067725,0.0,70470
MALIHATA BOX CULVERT,4.5,B,0.1949375198789984,76920.64630641892,70497
MALIHATA BOX CULVERT,9.3,A,0.19583450605122432,0.0,70479
KUTTAPARCA CULVERT,3.6,A,0.1967287463474128,0.0,70479
Kuttu para Bridge,22.96,C,0.4134419784952142,564044.1540443286,132384
GURAICHARI,3.0,A,0.41264292856832313,0.0,132258
Khalkata Bridge,22.95,C,0.4118402174733822,490263.3849718543,132367
Raboa Bridge,17.5,A,0.4110338452103913,0.0,132259
Bari vara Bridge,43.88,C,0.4102238117793506,465916.175474034,132353
BARIUSE BOX CULVERT,23.375,B,0.4094101171802599,318002.82610957924,132314
BARURA BOX CULVERT,11.225,A,0.40859276141311934,0.0,132243
Titas Bridge,114.375,C,0.4077717444779289,1022857.0290203816,132476
RAZABAZAR BOX CULVERT,4.0,C,0.4069470663746885,224424.89124738306,132282
BOE SHASY BOX CULVERT,10.4,A,0.40611872710339825,0.0,132228
DABISOR BOX CULVERT,37.25,A,0.4052867266640581,0.0,132225
Rampur Bridge-2,35.01,B,0.404451065056668,276446.59079390665,132287
Khilsima Bridge,15.515,C,0.40361174228122804,523218.16840593674,132356
Lohor Bridge,64.58,A,0.4027687583377382,0.0,132219
BULUNTI 2 BOX CULVERT,4.0,A,0.4019221132261984,0.0,132213
BURUNDI (3) BOX CULVERT,9.3,A,0.4010718069466087,0.0,132210
SHASHI BOX CULVERT,7.9,B,0.40021783949896916,141418.24027660082,132262
BILPASA CULVERT,9.0,A,0.39936021088327966,0.0,132221
AMTOLI CULVERT,3.5,A,0.3984989210995403,0.0,132217
ARINAGAR CULVERT,7.15,A,0.39763397014775104,0.0,132213
Madhab pur Bridge,68.09,C,0.39676535802791185,952719.1795152368,132410
KODHMADAB PUR,3.0,A,0.39589308474002277,0.0,132221
MADABPUR (KACHARI),19.4,C,0.39501715028408374,536385.1272014173,132353
Mirnagar Bridge,36.7,C,0.39413755466009487,599747.5417755417,132334
HARIA BOX CULVERT,4.0,A,0.3932542978680561,0.0,132210
UNDHIURA P C G BRIDGE,30.0,B,0.3923673799079674,305881.7492726744,132272
DOKHIN BEDHOSA,25.0,B,0.3914768007798288,387443.82557755604,132280
BEGURA 2 PC GIRDER BRIDGE,40.7,A,0.3905825604836403,0.0,132215
BEGURGA 1 PC GIRDER BRIDGE,22.8,A,0.3896846590194019,0.0,132234
WORLDKOAL CULVERT,2.0,B,0.3887830963871136,134069.4901313847,132273
JAGADISHPUR,4.866666666666666,A,0.3878778725867754,0.0,132242
JAGADISHPUR 2 BOX CULVERT,6.609999999999999,A,0.38696898761838733,0.0,132238
NARAONPUR CULVERT,5.9,A,0.36173896329450206,0.0,120643
ITAKHOLA CULVERT,2.9000000000000004,A,0.3607623467171908,0.0,120644
BANGADOBA BOX CULVERT,11.22,A,0.35978389955585455,0.0,120652
PATONPUR,4.859999999999999,A,0.35880453710250587,0.0,120653
NOWA PARA BOX CULVERT,4.0625,A,0.35782517464915714,0.0,120654
SHAPUR,16.4,A,0.356843066319771,0.0,120658
HORITOLA BOX CULVERT,5.625,A,0.35585729682233497,0.0,120661
SHIBPUR BOX CULVERT,5.25,A,0.354867866156849,0.0,120667
SHIBPUR BOX CULVERT,1.6666666666666667,A,0.3538775201993506,0.0,120672
RIAZ NAGAR BOX CULVERT,4.05,A,0.35288442836581474,0.0,120676
JAJPUR BOX CULVERT,2.7,A,0.35188767536422905,0.0,120683
CHARA BOX CULVERT,3.25,A,0.3508900070706308,0.0,120682
GORIPUR BOX CULVERT,2.3,B,0.3498923387770326,118666.29392454051,120715
LEVEL CROSING BOX CULVERT,2.6666666666666665,A,0.34889467048343437,0.0,120692
Shutan Bazar Bridge,83.3,A,0.34789700218983616,0.0,120688
SATANKONADI BRIDGE,2.566666666666667,A,0.3468965880202005,0.0,120684
NURPUR CULVERT,3.4000000000000004,A,0.34589525855855235,0.0,120686
BORCLAR CULVERT,12.5,A,0.3448966749729417,0.0,120680
BORCHAR,2.6,A,0.34389626080330604,0.0,120682
BISHOROAH BOX CULVERT,2.35,A,0.34289493134165794,0.0,120678
WORLD ROAD CULVERT,2.1,A,0.3418908560039724,0.0,120685
BIRAM CHAR BOX CULVERT,1.6,A,0.3408831194982369,0.0,120684
Shaistaganj Bridge,217.25,C,0.3398717218244516,1800738.12226186,121070
ADDIPASHA R C C BRIDGE,27.0,A,0.3395797436724719,0.0,108839
BASHUINA BOX CULVERT,7.3,C,0.3384932920536636,179494.21378262626,108894
BAINA BOX CULVERT,2.0,A,0.33740317926680535,0.0,108851
JOYPUR BOX CULVERT,6.866666666666666,A,0.3363094053118972,0.0,108853
RUPSANKAR BOX CULVERT,1.75,A,0.28479951672581744,0.0,91508
CHARGUY BOX CULVEFRT,7.15,A,0.283566618385013,0.0,91502
DOWLOTPUR PC BRIDGE,41.0,A,0.28233280475219613,0.0,91503
TOLAMPUR BOX CULVERT,7.2,A,0.2810962452433418,0.0,91502
JANJJALIA,4.35,A,0.27986151631851247,0.0,91501
ISLAMABAD,2.75,A,0.27862495680965815,0.0,91507
Chalta Bazar Bridge,30.75,B,0.27738473613275394,210683.06366758002,91549
CHALTA BAZAR BOX CULVERT,9.425,A,0.27614085428779983,0.0,91508
ADITPUR,19.0,A,0.2748933112747958,0.0,91519
MOSHIDOLONG,8.35,A,0.2736421070937419,0.0,91517
DOVEREL,2.6,A,0.27238724174463813,0.0,91514
SHOURATUL,5.375,A,0.2711287152274844,0.0,91514
PUTI JURRI,7.666666666666667,A,0.2698692734183182,0.0,91522
PUTA JURI SCHOOL,4.6000000000000005,A,0.268609831609152,0.0,91520
RAJSURAT BOX CULVERT,11.5,A,0.2673476439239484,0.0,91510
SUCK CHAR BOX CULVERT,2.45,A,0.2660872868227697,0.0,91513
BROCHAR BOX CULVERT,8.0,A,0.2648278450136035,0.0,91522
Rokonpur Bridge,7.575,B,0.26356840320443736,88457.94385844634,91535
BURIMA BOX CULVERT,4.136,A,0.2623062155192337,0.0,91523
BOROKADI BOX CULVERT,20.8,A,0.26104585841805505,0.0,91521
Paniunda Bridge,13.85,B,0.25978641660888885,212363.2860246799,91575
KURAGU BOX CULVERT,2.466666666666667,A,0.25852422892368526,0.0,91537
SATAIHUL,4.844444444444445,A,0.25726112594646916,0.0,91538
MARAURA,3.1,A,0.2560007688452905,0.0,91538
DEWPARA CULVERT,5.08,A,0.25473858116008685,0.0,91536
KANDIGOAN,8.866666666666667,A,0.25347273230683337,0.0,91534
AUGON BOX CULVERT,2.0,A,0.25220871403760475,0.0,91530
DEVPARA BOXCULVERT,3.083333333333333,A,0.25094286518435127,0.0,91524
NOLSUZA 2 CULVERT,2.58,A,0.24967610103908527,0.0,91522
SHADARGHAT 1,63.76666666666667,A,0.24840933689381928,0.0,91528
VHARDEV CULVERT,1.5,A,0.2471453186245907,0.0,91527
BANAODAB GUPLAR BRIDGE,12.0,A,0.24587946977133718,0.0,91525
Ratunpur -3 Bridge,8.0,B,0.24461270562607118,100040.1185826138,91545
RUSTOM PUR RCC GIRDER BRIDGE,24.5,A,0.24334594148080518,0.0,91539
anukandi,3.3433333333333337,A,0.24207643145950178,0.0,91540
AUSKANDI BOX CULVERT,3.0666666666666664,A,0.24080326027014845,0.0,91540
Minazpur Bridge,38.0,A,0.23953191966482007,0.0,91544
MIRAZPUR 1,5.1,A,0.23825874847546674,0.0,91540
JALALPUR,18.4,A,0.23698740787013836,0.0,91538
Chaar Nopul Bridge,15.0,A,0.23571423668078506,0.0,91552
PATUA ADARSHAW BOX CULVERT,9.3,A,0.23443740432338184,0.0,91559
Aminnagar Bridge,30.0,B,0.23315965667396613,293388.88466570614,91627
Gram Sherpur Bridge,16.75,A,0.231879163148513,0.0,91562
SHERPWR BOX CULVERT,4.0,A,0.23059500845500996,0.0,91564
Sherpur Bridge,282.35,D,0.2193030508971006,2184890.801346119,74673
Shadipur Bridge,159.85,D,0.21786695772952663,1040500.5274077685,74457
Katen Bridge,25.5,A,0.21642720339390278,0.0,74206
BAGUMPUR,2.0,A,0.21498378789022904,0.0,74195
Firozpur Bridge,62.5,C,0.21353671121850537,511633.5608972136,74266
ONISH MILL,22.0,A,0.21208597337873183,0.0,74192
FASTAM BOX CUL,10.233333333333333,A,0.21063157437090838,0.0,74196
BROMMON GRAM,13.75,A,0.209173514195035,0.0,74188
BRAMMOR GRAME BOX CULVERT,2.25,A,0.20771179285111174,0.0,74184
GOYALA BAZAR,3.0,A,0.20624641033913857,0.0,74188
GOYNAGAT BOXCULVERT,8.2,A,0.2047773666591155,0.0,74193
TAJPUR BAZAR BOX,3.0,A,0.20330466181104254,0.0,74191
CHANDPUR BOX CULVERT,7.2,A,0.20182829579491968,0.0,74189
SIMMANPUR BOX CULVERT,4.125,A,0.2003482686107469,0.0,74185
MOHAMMAD PUR CULVERT,2.0,A,0.19886458025852424,0.0,74188
DAYA MIR BOX CULVERT,1.5,A,0.19737723073825167,0.0,74189
DAYAMIR BOX CULVERT,3.533333333333333,A,0.19588622004992917,0.0,74188
FURRA BAZAR CULVERT,2.0,A,0.1943915481935568,0.0,74181
KURRZ BAZAR BOX CULVERT,2.0,A,0.19289321516913452,0.0,74184
NAZIR BAZAR,12.4,C,0.19139122097666234,277493.81926257187,74253
KUTUB PUR BOX CULVERT,2.5,A,0.18988556561614026,0.0,74190
ROSID PUR BOX CULVERT,18.6,A,0.18837624908756828,0.0,74187
LALA BAZAR START,2.5,A,0.18686327139094638,0.0,74175
LALA BAZAR,11.8,B,0.18534663252627462,197338.2058506996,74214
LALA BAZAR,2.0,A,0.1838263324935529,0.0,74172
LALA BAZAR,3.0,B,0.18230237129278132,75097.09855225106,74185
LALA BAZAR,12.2,B,0.18077474892395984,190586.54173612694,74220
KETLIL CULVERT,3.0,A,0.17924346538708844,0.0,74170
Teli Bazar Bridge,21.4,A,0.17770852068216714,0.0,74171
CHANDRIPUR,1.5,A,0.17616991480919594,0.0,74170
FIRUS PUR 1,4.5,B,0.17462764776817485,75247.37718464716,74181
SYHAT RAIL LINE OVER BRIDGE,21.0,A,0.17308171955910384,0.0,74165
KADAMTALY CULVERT,153.85,A,0.08938467206231308,0.0,27778
SUCLTY BOX CULVERT,6.9,A,0.08764836311464719,0.0,27781
MIRA BAZAR CULVERT,4.475,A,0.0859083929989314,0.0,27785
TILA GOR BOX CULVERT,4.05,A,0.08416476171516571,0.0,27787
ISLAM PUR BOX CULVERT,2.0,A,0.08241746926335011,0.0,27791
CHAMILI BAG BOX CULVERT,6.0,A,0.08066651564348461,0.0,27786
Hatim Para Bridge,8.925,C,0.0789119008555692,46181.31541494696,27793
KHASDIMNAGAR,11.7,A,0.07715362489960391,0.0,27780
BEEIK ALAKA BRIDGE,9.0,C,0.0753916877755887,46641.79484336078,27799
KHIDIR PUR BOX CULVERT,3.0,A,0.0736260894835236,0.0,27785
HATIMA BOX CULVERT,10.2,A,0.07185683002340859,0.0,27785
PILOR CHAK BOX CULVERT,7.725,B,0.07008390939524368,30345.42373285728,27789
BOTESSOR BOX CULVERT,3.0,A,0.06830732759902888,0.0,27790
PULI BOX CULVERT,7.625,A,0.06652708463476416,0.0,27789
THAKURRAMATI BOX CULVERT,3.0,A,0.06474318050244955,0.0,27790
THAKURAMATI BOX CULVERT,6.575,A,0.06295561520208504,0.0,27795
KHAN BAGAN,6.5,A,0.06116438873367062,0.0,27793
PANI CHARA,9.0,A,0.059369501097206304,0.0,27792
OMON PUR,6.85,A,0.05757095229269208,0.0,27792
OMON PUR,3.0,A,0.05576874232012796,0.0,27797
HORIPUR,4.5,A,0.053962871179513934,0.0,27797
Haripur Bridge,90.8,A,0.05215333887085001,0.0,27797
Korish Bridge,82.0,B,0.050340145394136185,144193.1759385498,27832
SALI RCC GIDER BRIDGE,36.3,B,0.04852329074937246,59464.1327980163,27814
Goyali Bridge,36.0,C,0.046702774936558826,100703.09568270251,27831
