name,length,condition,betweenness,total_delay_time,vehicle_count
JADIMORA (1),7.333333333333333,A,0.09284630645349516,0.0,27295
UKLIA-SHAHABMARKAT,11.55,C,0.09111731984192907,61091.01861073558,27301
P. F PARA SLAB,6.65,A,0.08938467206231308,0.0,27284
KUTU - PALONG MOSZID SLAB,5.066666666666666,B,0.08764836311464719,0.0,27286
KATU PALLANG SLAB,2.0,A,0.0859083929989314,0.0,27281
BALAKHALI TV CENTER,4.300000000000001,A,0.08416476171516571,0.0,27279
BALUKHALI KASTOM,14.933333333333335,A,0.08241746926335011,0.0,27279
BALUKHALI,12.4,B,0.08066651564348461,0.0,27283
GOGU GONA,1.2,A,0.0789119008555692,0.0,27280
THANGKHALI BOX CULVERT,18.133333333333336,C,0.07715362489960391,76541.2583779587,27297
CHANG KHALI BRIDGE,12.44,C,0.0753916877755887,63950.99870784337,27283
DAIM PARA CULVERT,2.97,C,0.0736260894835236,29868.859792319472,27278
PALONG KHALI BAZAR (1),12.3,C,0.07185683002340859,76068.28297920078,27294
PALONG KHALI RCC GIDER BRIDGE,30.65,C,0.07008390939524368,54137.79311973829,27287
Karontoli Bridge,11.04,C,0.06830732759902888,56533.316292618736,27292
KATA KHALI RCC GIDER BRIDGE,8.375,D,0.06652708463476416,44584.162417934465,27289
ULIBANIA BOX CULVERT,3.1,C,0.06474318050244955,29685.493596977245,27294
BALU KHALI -2 BOX CULVERT,2.54,C,0.06295561520208504,27493.795721769013,27293
Wheke Kang Bridge,19.85,D,0.06116438873367062,110333.97169454022,27310
AMTULI BOX CULVERT,5.05,A,0.059369501097206304,0.0,27289
LAMBABIL MIDDLE PARA,1.84,A,0.05757095229269208,0.0,27290
LAMBA BIL BOX,9.900000000000002,C,0.05576874232012796,29266.87289601005,27295
KUTUB DIA PARA (1) CULVERT,3.075,A,0.053962871179513934,0.0,27290
KANGOR PARA MOZGID,4.08,A,0.05215333887085001,0.0,27290
KHANCHOR PARA (2),2.775,A,0.050340145394136185,0.0,27288
NAYAPARA,5.1,A,0.04852329074937246,0.0,27285
NINA BAZAR BOX CULVERT,16.05,A,0.046702774936558826,0.0,27286
NOYA BAZAR CULVERT,6.3,C,0.04487859795569529,27438.66804361539,27293
KHARANG KHAIL,16.45,C,0.04305075980678186,79718.438474567,27296
MOULOVI BAZAR BOX CULVERT (1),2.8666666666666667,C,0.04121926048981852,30964.731441163207,27288
Nila-Hoab Rabg Bridge,32.1,C,0.039384100004805286,67926.05876319512,27296
NILLA BOX CULVERT (1),3.65,A,0.037545278351742144,0.0,27285
NILA - DORGA- PARA-(1) BOX,2.5,A,0.035702795530629106,0.0,27279
Chowdhory Para Bridge,24.2,C,0.03385665154146616,86018.26440465209,27298
Rongi-Khali Bridge,12.5,C,0.032006846384253315,69705.99951543784,27294
Ala Khali Kuna Para Bridge,29.9,C,0.03015338005899057,62099.50110592424,27302
LADA BAZAR BOX CULVERT,1.2,C,0.028296252565677922,26852.2861383687,27298
LADAPARA RCC GIDER BRIDGE,23.266666666666666,C,0.026435463904315372,79013.15085963844,27302
NAYA PARA BOX CULVERT,2.72,A,0.024571014074902923,0.0,27285
NOYA PARA (BRAC SCHOOL),17.383333333333336,A,0.022702903077440568,0.0,27292
Jadimura bridge,15.4,A,0.020831130911928314,0.0,27291
DONDO MIA BOX CULVERT,13.966666666666669,A,0.018955697578366158,0.0,27293
DONDO MIA CHAK POST BRIDGE,32.25,B,0.0170766030767541,0.0,27290
DOMDO MIA,13.250000000000002,B,0.015193847407092141,0.0,27294
Karumtoli Bridge,12.7,C,0.01330743056938028,88020.51658864162,27314
KAKUM TOLI CHACK BOX CULVERT,12.071428571428571,B,0.011417352563618515,0.0,27290
Baroy toli (1) Bridge,11.575,C,0.00952361338980685,86035.4047374472,27304
NAITOM PARA RCC GIDER BRIDGE,15.1,B,0.007626213047945284,0.0,27296
Naitong Para (3) Bridge,9.0,A,0.005725151538033816,0.0,27294
Eskahal Bridge,37.3,C,0.0038204288600724454,77499.23367866804,27298
BUS STAND TEKNAF BOX CULVERT,12.966666666666669,A,0.0019120450140611737,0.0,27284
PORISPUR BOX CULVERT,3.0,A,0.30719762756310365,0.0,70001
Brorechon,1.5,A,0.3067646944412028,0.0,70001
DEAB POR SLAB CULVERT,2.5,B,0.3063354224873518,0.0,70009
RAMPUR,3.75,C,0.30590981170155074,67243.81946251007,70035
BARUARA BRIDGE.,17.8,A,0.3054878620837996,0.0,70014
KONSENOGOR BOX CUL,3.0,A,0.3050668277580609,0.0,70010
CONSUNAGAR SLAB,0.9,A,0.3046457934323222,0.0,70013
HATAMARA BOX CULVERT.,3.1,A,0.3042247591065835,0.0,70006
KAKORTOLA CULVERT,6.0,B,0.3038064706568822,0.0,70014
BUGRABUS BOX CULVERT,5.7,A,0.3033890974991934,0.0,70014
BHIRALLA BOX CULVERT,3.0,A,0.3029717243415046,0.0,70008
BARRA BOX CULVERT,6.2,C,0.3025543511838158,70748.23488769236,70019
BARRA (3)BOX CULVERT,4.25,A,0.3021342321500896,0.0,70008
BARHA BOX CULVERT,2.9,B,0.3017131978243509,0.0,70008
SAIRCHOR BOX CULVERT,9.6,A,0.3012894176225748,0.0,70006
Bingla Bari Bridge,33.4,A,0.30086197625274874,0.0,70006
Companigong RCC Girder Bridge,113.8,A,0.30043361959091025,0.0,70006
Nagorpar Box Culvert,9.4,A,0.30000526292907176,0.0,70002
KATAKHALI BOX CULVERT,9.3,A,0.2995769062672332,0.0,70002
BAKON NAGAR BOX CULVERT,6.1,B,0.2991458037293573,0.0,69998
GAFUR NAGOR RCC GIDER BRIDGE,31.75,C,0.2987137858994689,199688.42789530338,70052
BAHARNAGOR BOX CULVERT,23.53333333333333,A,0.2982817680695805,0.0,70000
Yousufpur Bridge.,24.5,C,0.2978524961157295,182103.07983549524,70031
YOUSUFPUR (2) BOX CULVERT,7.7,B,0.2974213935778536,0.0,70001
SAMOLSHAL CHOR BOX CULVERT,9.5,C,0.2969893757479652,73504.28454549867,70013
NAYAPARA BOX CULVERT,9.3,C,0.2965573579180768,78696.7557215962,70006
BORAIPARA BOX CULVERT,6.25,C,0.296122594212151,69902.86726199112,70016
SONG CHAIL RCC GIDER BRIDGE,22.4,C,0.295749155071061,175101.00797863514,70027
