name,length,condition,betweenness,total_delay_time,vehicle_count
NOYA BAZER BOX CULVERT,9.2,A,0.45583281276100124,0.0,110195
DOLL BARI CULVERT,10.9,B,0.4552607552532041,0.0,110204
LALGORE BEZER CULVERT,3.2,A,0.45468503657735704,0.0,110203
SUPUYA BOX CULVERT,13.4,A,0.4541056567334601,0.0,110205
BOWCHI BAZAR CULVERT,4.6,B,0.45352261572151326,0.0,110212
AMAN GONG SLAB CULVERT,6.3,B,0.4529359135415165,0.0,110211
RANGAMATIA (1) BOX CULVERT,3.2,B,0.45234555019346984,0.0,110201
HARISHARDE CULVERT,4.5,B,0.4517515256773733,0.0,110197
SONAGATI BOX CULVERT,8.1,B,0.45115383999322684,0.0,110211
KALIR BAZAR BOX CULVERT,2.8,A,0.45055249314103046,0.0,110205
CHAUDDAGARAM BOX CULVERT,4.3,B,0.44994748512078425,0.0,110199
HAYDAR POLE BOX CULVERT,14.3,B,0.4493388159324881,0.0,110221
FALGUNCORA CULVERT,6.1,A,0.44872648557614203,0.0,110215
ATTOCK GRAM BOX CULVERT,6.1,A,0.448110494051746,0.0,110210
BOSONTA PUR BOX CULVERT,6.1,C,0.4474908413593002,0.0,110210
BASHONTA PUR (2),9.5,B,0.44686752749880443,0.0,110209
NANKORA BOX CULVERT,3.1,B,0.44624055247025873,0.0,110218
ANDAJER BAZER BOX CULVERT,9.5,A,0.44560991627366314,0.0,110206
DIMATOLI (1) BOX CULVERT,6.3,B,0.4449756189090177,0.0,110209
DIMATOLY (2) BOX CULVERT,3.5,B,0.44433766037632233,0.0,110222
JAGARNATHPUR BOX CULVERT,6.1,B,0.44369604067557705,0.0,110218
JAGOT PUR BOX CULVERT,4.75,B,0.4430507598067819,0.0,110211
FOKIR BAZAR SLAB CULVERT,4.5,B,0.4424018177699368,0.0,110211
KAKKARA CULVERT,5.3,B,0.4417492145650418,0.0,110207
Chanara Box Culvert,6.1,A,0.44109295019209693,0.0,110218
CHANGARPULL(II) BOX CULVERT,6.3,B,0.4404330246511021,0.0,110212
PODOYA BOX CULVERT,6.175,A,0.4397694379420575,0.0,110205
UTTOR KAIEATI CULVERT,8.85,A,0.43910219006496287,0.0,110200
DUTHOSHA BOX CULVERT,6.1,B,0.4384312810198184,0.0,110204
MOHAMMAD ALI MAZAR,4.0,B,0.437756710806624,0.0,110196
FATAPUR BOX CULVERT,10.8,A,0.4370784794253797,0.0,110209
DEBIPUR SLAB CULVERT,1.6,A,0.4363965868760855,0.0,110203
CHARIPUR CULVERT.,3.4,A,0.4357110331587414,0.0,110203
RAMPUR BOX CULVERT,1.5,A,0.4110338452103913,0.0,74951
Rampur Bridge(L),15.636666666666663,B,0.4102238117793506,0.0,74957
Lemua Bridge(L),98.87,C,0.4094101171802599,0.0,74970
FAZAILPUR BOXCULVERT,1.5,A,0.40859276141311934,0.0,74969
Muhuri Bridge(L),193.22,B,0.4077717444779289,0.0,74981
DHOOM GHAT PC GIRDER,113.35,B,0.4069470663746885,0.0,74985
BOROYAR PARA SLUB CULVERT,3.0,A,0.40611872710339825,0.0,74973
BAROYARHAT BOX CULVERT,3.0,A,0.4052867266640581,0.0,74968
UTTOR SONAPAR BOX CULVERT,2.6,A,0.404451065056668,0.0,74972
DHARBAR TILA CULVERT,3.15,A,0.40361174228122804,0.0,74975
MAMAFOUN ASTANA CULVERT,1.5,A,0.4027687583377382,0.0,74974
MASTANNAGOR BONCUL(1),4.333333333333333,A,0.4019221132261984,0.0,74982
MUSTAN NAGAR -4,3.0,A,0.4010718069466087,0.0,74972
RAIPUR (2) BOX CULVERT,8.45,A,0.40021783949896916,0.0,74966
MUCHIPOOL CULVERT,9.5,B,0.39936021088327966,0.0,74967
MIRSARAI BOX CUL,4.5,A,0.3984989210995403,0.0,74964
MIRAISORI BRIDGE,23.2,B,0.39763397014775104,0.0,74971
Mirsorai(2) box culvert,6.0,A,0.39676535802791185,0.0,74964
IANAINIPOL BOX CULVERT.,9.7,A,0.39589308474002277,0.0,74958
BOKIMTOLA BOX CULVERT,4.0,A,0.39501715028408374,0.0,74960
VARTAKA BOX CULVERT,12.9,A,0.39413755466009487,0.0,74974
VARTAGIA BOX CULVERT,5.55,A,0.3932542978680561,0.0,74974
NIAZAMPUR BOX CULVERT,3.0,A,0.3923673799079674,0.0,74971
MIRJAPUR BOX CULVERT,8.4,A,0.3914768007798288,0.0,74977
DUKHIN UTHPAR BOX CULVERT,19.2,A,0.3905825604836403,0.0,74976
VANGGARPOL BOX CULVERT,4.2,A,0.3896846590194019,0.0,74982
BORO KAMALDA BOX CULVERT,3.2,A,0.3887830963871136,0.0,74986
TARAT BOX CULVERT,6.0,A,0.3878778725867754,0.0,74973
Tarial Bazar Culvert,3.0,A,0.38696898761838733,0.0,74972
SATU DURUAR HAT BOX CULVERT,3.0,A,0.3860564414819493,0.0,74973
RONA SORA CULVERT,6.7,A,0.3851402341774614,0.0,74981
KACHAI PATH BOX CULVERT,3.0,A,0.38422036570492357,0.0,74967
EGOL PUR BOX CULVERT,4.55,A,0.3832968360643359,0.0,74968
SITAKUNDA SLAB,3.0,A,0.3823696452556983,0.0,74974
PURBOMOHADAB PUR SLAB CULVERT(L),4.6,A,0.38143879327901076,0.0,74965
MADICAL MORE CULVERT,3.0,A,0.38050428013427334,0.0,74958
DOKHIN MOHADEB PUR BOX CULVERT,5.583333333333333,A,0.37956610582148603,0.0,74966
HATILOTA BOX CULVERT,4.5,A,0.3786242703406488,0.0,74974
BAROCONDO BRIDGE,12.375,C,0.37767877369176167,0.0,74971
BARO-CUNDHOW BOX CULVERT,10.2,A,0.3767296158748247,0.0,74969
PHPMORE BON CULVERT,5.233333333333333,A,0.3757767968898377,0.0,74969
OHIDPUR BOX CULVERT,4.1,A,0.37482031673680094,0.0,74978
BARSH BARIA BRIDGE,21.6,B,0.3738601754157142,0.0,74972
SOUTH BALSH KHALI BOX CULVERT,4.1,A,0.37289637292657757,0.0,74968
SOTTANA MONDIR CULVERT,8.2,A,0.37192890926939104,0.0,74970
GULAM JUTE MILE BOX CULVERT,9.65,A,0.3709577844441546,0.0,74969
BORO KUMIRA BRIDGE,27.0,C,0.3699829984508683,0.0,74979
ROYL CIMINT GATE CULVETRT,11.05,A,0.369004551289532,0.0,74979
GORA MARI BOX CULVERT,3.0,B,0.3680224429601459,0.0,74982
BARAOWLLA BOX CULVERT,14.415,A,0.36703667346270985,0.0,74978
HATIBORI BOX CULVERT,6.0,A,0.36604724279722395,0.0,74984
Modonhat Bridge,24.32,D,0.3650541509636881,200164.06447203364,75026
KODOM RASUL BOX CULVERT,3.0,A,0.36405739796210235,0.0,74962
SALAKHARPAD BRIDGE,26.3,C,0.3630569837924667,0.0,74968
HASNA BAD BOX CULVERT,21.5,A,0.36205290845478116,0.0,74971
DHAMAKHALI BRIDGE,35.1,B,0.3610451719490457,0.0,74972
VATIARI CULVERT,5.0,A,0.36003377427526034,0.0,74972
T. B HOSPITAL GATE BOX CULVERT,10.5,A,0.3590187154334251,0.0,74982
PAKKA MATA BOX CULVERT,3.0,A,0.35799999542353994,0.0,74972
GLAXO BOX CULVERT,8.3,A,0.35697761424560487,0.0,74976
CORNAIL HAT BOX CULVERT,3.0,A,0.35595157189961996,0.0,74980
BOALIA BOX CULVERT,4.65,C,0.3549218683855851,0.0,74975
BAKULIA BRIDGE,14.7,B,0.29264997631681916,0.0,27613
5 No hafez bazar Bridge,39.67,C,0.2914152473919898,0.0,27612
Tulatuli Bridge,44.845,C,0.2901768572991106,0.0,27618
Hajrath Sha Amanath Satu,914.0,C,0.2889348060381814,0.0,27619
SHIKALBAHA BRIDGE,11.0,C,0.28768909360920236,0.0,27611
SHIKALBAHA,15.2,C,0.2864397200121734,0.0,27622
SOUTH MITTACHORI,3.9,A,0.2851866852470945,0.0,27615
ISLAMPUR CULVERT,2.25,A,0.28392998931396574,0.0,27612
SHIKALBAHA MORE,3.0,A,0.28266963221278707,0.0,27615
SHIKALBAHA BRIDGE,116.5,C,0.2814056139435585,0.0,27612
SHANTERHAT CULVERT,3.0,B,0.28013793450628005,0.0,27620
SHANTERHAT BOX CULVERT,3.1,B,0.2788665939009517,0.0,27608
KUSUMPUR BOX CULVERT,3.0,A,0.2775915921275734,0.0,27609
MUNSHA BOX CULVERT(L),10.8,B,0.27631292918614525,0.0,27608
MONSHA CULVERT,3.0,A,0.27503060507666716,0.0,27607
Pirol,5.3,A,0.27374461979913917,0.0,27613
UZIRPUR HIGH SCHOOL,3.0,A,0.2724549733535613,0.0,27607
PATIYA BRIDGE,50.8,C,0.2711616657399335,0.0,27605
PALYA BUS STATION,12.4,A,0.2698646969582558,0.0,27599
SRIMI BRIDGE,60.5,C,0.26856406700852825,0.0,27604
KOMOLMUNSHE HAT BOX CULVERT,14.0,B,0.26725977589075073,0.0,27601
KHORNA CULVERT,3.0,A,0.26595182360492337,0.0,27597
KHORNA BVS STATION,12.3,C,0.26464021015104605,0.0,27604
MOJAFFARABAD,7.6,A,0.2633249355291189,0.0,27601
MOJAFFORABAD,9.4,A,0.2620059997391418,0.0,27601
ROWSONAT CUL,14.0,A,0.2606834027811148,0.0,27598
Kanchon Nagar Bridge,11.05,B,0.2593571446550379,0.0,27602
GASBAREA BOX CULVERT,14.0,A,0.2580272253609111,0.0,27599
GASBAREA COLLEGE BOX CULVERT,9.2,A,0.25669364489873436,0.0,27596
Mazar Point Bridge,30.0,D,0.2553564032685078,66927.9812047,27604
NOYARHAT,12.3,B,0.2540155004702313,0.0,27582
SANGO BRIDGE DOMAJAR,211.3,C,0.2526709365039049,0.0,27585
KATGOR CULVERT,9.2,A,0.25132271136952855,0.0,27583
MOULOVER DOKAN,20.48333333333333,A,0.24997082506710236,0.0,27586
Noyakhalar Muk Bridge,21.23333333333333,A,0.24861527759662624,0.0,27583
KARANERHAT CULVERT,5.0,A,0.24725606895810023,0.0,27579
KARANERHAT CULVERT,7.2,A,0.2458931991515243,0.0,27588
KOACHIA(MADARBHI),11.2,A,0.2445266681768985,0.0,27588
MITADIGI ACADEMY,2.0,A,0.24315647603422277,0.0,27587
MITADIGI,12.6,A,0.24178262272349715,0.0,27594
Raj Ghata Bridge,23.6,B,0.24040510824472164,0.0,27594
NOYA PARA BOX CULVERT,5.35,A,0.2390239325978962,0.0,27593
PODUA BAZAR BOX CULVERT,9.3,A,0.2376390957830209,0.0,27601
BARO AWLIA(R),8.07,A,0.23625059780009566,0.0,27598
AMIRABAD BOX CULVERT,35.65,A,0.2348584386491205,0.0,27597
AMIRABAD LOHAGOR BOX CULVERT,6.0,A,0.2334626183300955,0.0,27597
LOHAGORA L.S BOX CULVERT,3.0,A,0.23206313684302057,0.0,27597
DIGIRPARK BOX CULVERT,9.4,A,0.23065999418789573,0.0,27596
ZADUNAGOR FILLING BOX CULVERT,24.633333333333336,A,0.229253190364721,0.0,27594
ZADUNAGOR BUS STATION BOX CULVERT,18.1,A,0.22784272537349634,0.0,27592
Hatirpul Bridge,14.866666666666664,B,0.22642859921422182,0.0,27601
MUSKAMPANI PARA BOX CULVERT,2.5,A,0.22501081188689737,0.0,27593
AODU NAGOR (2) BOX CULVERT,1.5,A,0.22358936339152302,0.0,27592
Rataykul Bridge,15.3,A,0.22216425372809878,0.0,27598
BON PUKUL PARA BOX CULVERT,12.65,A,0.22073548289662465,0.0,27594
SANTI BOX CULVERT,1.4,A,0.2193030508971006,0.0,27592
BRICK FIELD BOX CULVERT,6.9,A,0.21786695772952663,0.0,27586
AZIZNAGOR FOREST BOX CULVERT,4.6,A,0.21642720339390278,0.0,27586
AZIZNAGOR BOX CULVERT,2.5,A,0.21498378789022904,0.0,27591
AZIZ NAGOR 1,6.6,A,0.21353671121850537,0.0,27591
HARBHANG CHOR,13.64,A,0.21208597337873183,0.0,27595
GHOIL MARA BOX CULVERT,9.3,A,0.21063157437090838,0.0,27595
HARBANG,3.0,A,0.209173514195035,0.0,27594
HARBANG,3.0,A,0.20771179285111174,0.0,27587
Harbang Chora Bridge,56.2,C,0.20624641033913857,0.0,27594
ALIPUR BOX CULVERT,8.200000000000001,A,0.2047773666591155,0.0,27591
HAR BAG BOX CULVERT,3.75,A,0.20330466181104254,0.0,27587
ATKOTA,15.8,A,0.20182829579491968,0.0,27587
AKOTA BAZAR BOX CULVERT,21.566666666666663,A,0.2003482686107469,0.0,27587
BODOITOLI BOX CULVERT,14.0,A,0.19886458025852424,0.0,27590
BANIYAR CHORA,14.0,A,0.19737723073825167,0.0,27584
NOL BELA-1 BOX CULVERT,20.8,A,0.19588622004992917,0.0,27590
NOLBELA BOX CULVERT,14.2,B,0.1943915481935568,0.0,27589
DIDDA BAZAR BOX CULVERT,15.7,A,0.19289321516913452,0.0,27585
Mathamuhuri Bridge,294.15,D,0.19139122097666234,254380.59090244776,27647
BANDI BAZAR BOX CULVERT,9.3,B,0.18988556561614026,0.0,27585
KUMARIKOOL BOX CULVERT,19.2,A,0.18837624908756828,0.0,27585
HASIRUGIGI,12.6,A,0.18686327139094638,0.0,27595
CHOHAJANYA (1),12.8,A,0.18534663252627462,0.0,27591
CHOHAJANIYA (2),9.3,A,0.1838263324935529,0.0,27586
Polia Fari Bridge,36.285,C,0.18230237129278132,0.0,27593
DULAHAJARA CULVERT,3.5,A,0.18077474892395984,0.0,27591
Dulahajar Bridge,54.03,C,0.17924346538708844,0.0,27600
BOYRAGIR KHIL,32.75,C,0.17770852068216714,0.0,27598
KHUTAKHALI,1.45,B,0.17616991480919594,0.0,27599
khutakhali bazar,45.3,B,0.17462764776817485,0.0,27595
FULCHARI (NEWPARA),6.1,A,0.17308171955910384,0.0,27592
FULCHARI CULVERT,11.65,A,0.17153213018198293,0.0,27590
NAPITE KHALI CULVERT,2.95,A,0.16997887963681213,0.0,27599
EAST NAPITL KHAL BOX CULVERT,2.5,A,0.16842196792359143,0.0,27597
NAEK KHALI BOX CULVERT,12.4,A,0.1668613950423208,0.0,27593
KHODIA BARI PRIMARY BOX CULVERT,9.5,A,0.16529716099300032,0.0,27589
ISLAMABAD KHODIABARI BOX CULVERT,5.9,A,0.1637292657756299,0.0,27599
Eidgaon Bazar Bridge,45.3,A,0.16215770939020957,0.0,27599
SHAT GOREA PARA BOX CULVERT,10.6,A,0.16058249183673937,0.0,27593
RASHIDNAGAR,2.75,A,0.15900361311521924,0.0,27602
DOLERCHARA CULVERT,9.95,A,0.15742107322564924,0.0,27601
ROSHIDNAGAR (2),14.05,A,0.1558348721680293,0.0,27598
JOARIANALA CULVERT,7.2,A,0.15424500994235948,0.0,27602
JOARIANALA,24.866666666666664,A,0.15265148654863978,0.0,27598
JOARIANALA CULVERT,14.0,B,0.15105430198687014,0.0,27604
MITA CHARI BOX CULVERT,9.2,A,0.14945345625705062,0.0,27599
RAMU HOSPITAL GATE,30.05,A,0.1478489493591812,0.0,27595
MARULA (WEST),4.233333333333333,A,0.14624078129326185,0.0,27594
RAMU BY PASS MORE,11.7,A,0.14462895205929263,0.0,27596
ROMA TECHIPUL,7.8,A,0.1430134616572735,0.0,27592
CHAKMARKOOL,10.9,A,0.14139431008720446,0.0,27589
KHURUTIA BOX CULVERT,4.4,A,0.1397714973490855,0.0,27596
KHURULIA SCHOOL BOX CULVERT,14.133333333333336,A,0.13814502344291668,0.0,27596
Sarkarpara Bridge,11.95,A,0.13651488836869793,0.0,27593
MUKTAR KUL,9.2,A,0.1348810921264293,0.0,27590
Bakkhali Bridge,39.775000000000006,C,0.13324363471611075,0.0,27589
BESIC AREA,7.9,C,0.1316025161377423,0.0,27594
KAMBIR GONA,5.900000000000001,C,0.12995773639132394,0.0,27594
KANAR PARA,9.166666666666666,A,0.1283092954768557,0.0,27593
SOUTH MITHACHARI,4.1,B,0.12665719339433754,0.0,27602
SOUTH MITHACHARI,5.266666666666667,A,0.1250014301437695,0.0,27601
CHALATOLI,3.625,A,0.12334200572515154,0.0,27600
PANCHORI,15.15,A,0.12167892013848368,0.0,27596
PANAR CHORH -3 SLAB CULVERT,2.3428571428571425,C,0.12001217338376592,0.0,27604
PANCHORI,1.842857142857143,A,0.11834176546099827,0.0,27603
PANAR CHORI SLAB CULVERT,1.3,A,0.1166676963701807,0.0,27601
TULA BAGAN.,2.52,A,0.11498996611131324,0.0,27597
TULA BAGAN,2.5,A,0.11330857468439587,0.0,27605
Modomconiara,16.4,C,0.1116235220894286,0.0,27603
KHONIA POLONG,8.2,A,0.10993480832641143,0.0,27603
DOA PATONG,24.1,C,0.10824243339534437,0.0,27598
JASOYA PALONG,25.3,C,0.10654639729622739,0.0,27603
MORICHIA,20.6,D,0.10484670002906052,78849.45227987737,27627
MORICHIA PALONG,2.4,B,0.10314334159384375,0.0,27601
MORICHIA PALONG,31.8,C,0.10143632199057707,0.0,27599
SHAPUR,11.8,A,0.09972564121926049,0.0,27598
RATNAPALANG,18.025,A,0.098011299279894,0.0,27596
HIZOLIA BRIDGE,31.05,C,0.09629329617247763,0.0,27612
JADIMURA BRIDGE,8.666666666666666,C,0.09457163189701134,0.0,27603
JADIMORA (1),7.333333333333333,A,0.09284630645349516,0.0,27598
UKLIA-SHAHABMARKAT,11.55,C,0.09111731984192907,0.0,27596
P. F PARA SLAB,6.65,A,0.08938467206231308,0.0,27593
KUTU - PALONG MOSZID SLAB,5.066666666666666,B,0.08764836311464719,0.0,27600
KATU PALLANG SLAB,2.0,A,0.0859083929989314,0.0,27600
BALAKHALI TV CENTER,4.300000000000001,A,0.08416476171516571,0.0,27601
BALUKHALI KASTOM,14.933333333333335,A,0.08241746926335011,0.0,27600
BALUKHALI,12.4,B,0.08066651564348461,0.0,27610
GOGU GONA,1.2,A,0.0789119008555692,0.0,27607
THANGKHALI BOX CULVERT,18.133333333333336,C,0.07715362489960391,0.0,27605
CHANG KHALI BRIDGE,12.44,C,0.0753916877755887,0.0,27603
DAIM PARA CULVERT,2.97,C,0.0736260894835236,0.0,27612
PALONG KHALI BAZAR (1),12.3,C,0.07185683002340859,0.0,27609
PALONG KHALI RCC GIDER BRIDGE,30.65,C,0.07008390939524368,0.0,27609
Karontoli Bridge,11.04,C,0.06830732759902888,0.0,27607
KATA KHALI RCC GIDER BRIDGE,8.375,D,0.06652708463476416,28208.564391187214,27617
ULIBANIA BOX CULVERT,3.1,C,0.06474318050244955,0.0,27611
BALU KHALI -2 BOX CULVERT,2.54,C,0.06295561520208504,0.0,27610
Wheke Kang Bridge,19.85,D,0.06116438873367062,71358.33336827019,27616
AMTULI BOX CULVERT,5.05,A,0.059369501097206304,0.0,27616
LAMBABIL MIDDLE PARA,1.84,A,0.05757095229269208,0.0,27611
LAMBA BIL BOX,9.900000000000002,C,0.05576874232012796,0.0,27608
KUTUB DIA PARA (1) CULVERT,3.075,A,0.053962871179513934,0.0,27605
KANGOR PARA MOZGID,4.08,A,0.05215333887085001,0.0,27612
KHANCHOR PARA (2),2.775,A,0.050340145394136185,0.0,27610
NAYAPARA,5.1,A,0.04852329074937246,0.0,27609
NINA BAZAR BOX CULVERT,16.05,A,0.046702774936558826,0.0,27608
NOYA BAZAR CULVERT,6.3,C,0.04487859795569529,0.0,27618
KHARANG KHAIL,16.45,C,0.04305075980678186,0.0,27615
MOULOVI BAZAR BOX CULVERT (1),2.8666666666666667,C,0.04121926048981852,0.0,27612
Nila-Hoab Rabg Bridge,32.1,C,0.039384100004805286,0.0,27606
NILLA BOX CULVERT (1),3.65,A,0.037545278351742144,0.0,27614
NILA - DORGA- PARA-(1) BOX,2.5,A,0.035702795530629106,0.0,27613
Chowdhory Para Bridge,24.2,C,0.03385665154146616,0.0,27611
Rongi-Khali Bridge,12.5,C,0.032006846384253315,0.0,27609
Ala Khali Kuna Para Bridge,29.9,C,0.03015338005899057,0.0,27617
LADA BAZAR BOX CULVERT,1.2,C,0.028296252565677922,0.0,27614
LADAPARA RCC GIDER BRIDGE,23.266666666666666,C,0.026435463904315372,0.0,27614
NAYA PARA BOX CULVERT,2.72,A,0.024571014074902923,0.0,27610
NOYA PARA (BRAC SCHOOL),17.383333333333336,A,0.022702903077440568,0.0,27619
Jadimura bridge,15.4,A,0.020831130911928314,0.0,27617
DONDO MIA BOX CULVERT,13.966666666666669,A,0.018955697578366158,0.0,27615
DONDO MIA CHAK POST BRIDGE,32.25,B,0.0170766030767541,0.0,27612
DOMDO MIA,13.250000000000002,B,0.015193847407092141,0.0,27619
Karumtoli Bridge,12.7,C,0.01330743056938028,0.0,27618
KAKUM TOLI CHACK BOX CULVERT,12.071428571428571,B,0.011417352563618515,0.0,27617
Baroy toli (1) Bridge,11.575,C,0.00952361338980685,0.0,27608
NAITOM PARA RCC GIDER BRIDGE,15.1,B,0.007626213047945284,0.0,27617
Naitong Para (3) Bridge,9.0,A,0.005725151538033816,0.0,27616
Eskahal Bridge,37.3,C,0.0038204288600724454,0.0,27614
BUS STAND TEKNAF BOX CULVERT,12.966666666666669,A,0.0019120450140611737,0.0,27609
PORISPUR BOX CULVERT,3.0,A,0.30719762756310365,0.0,70275
Brorechon,1.5,A,0.3067646944412028,0.0,70273
DEAB POR SLAB CULVERT,2.5,B,0.3063354224873518,0.0,70266
RAMPUR,3.75,C,0.30590981170155074,0.0,70269
BARUARA BRIDGE.,17.8,A,0.3054878620837996,0.0,70266
KONSENOGOR BOX CUL,3.0,A,0.3050668277580609,0.0,70265
CONSUNAGAR SLAB,0.9,A,0.3046457934323222,0.0,70269
HATAMARA BOX CULVERT.,3.1,A,0.3042247591065835,0.0,70269
KAKORTOLA CULVERT,6.0,B,0.3038064706568822,0.0,70276
BUGRABUS BOX CULVERT,5.7,A,0.3033890974991934,0.0,70275
BHIRALLA BOX CULVERT,3.0,A,0.3029717243415046,0.0,70281
BARRA BOX CULVERT,6.2,C,0.3025543511838158,0.0,70272
BARRA (3)BOX CULVERT,4.25,A,0.3021342321500896,0.0,70279
BARHA BOX CULVERT,2.9,B,0.3017131978243509,0.0,70286
SAIRCHOR BOX CULVERT,9.6,A,0.3012894176225748,0.0,70283
Bingla Bari Bridge,33.4,A,0.30086197625274874,0.0,70276
Companigong RCC Girder Bridge,113.8,A,0.30043361959091025,0.0,70298
Nagorpar Box Culvert,9.4,A,0.30000526292907176,0.0,70290
KATAKHALI BOX CULVERT,9.3,A,0.2995769062672332,0.0,70296
BAKON NAGAR BOX CULVERT,6.1,B,0.2991458037293573,0.0,70302
GAFUR NAGOR RCC GIDER BRIDGE,31.75,C,0.2987137858994689,0.0,70302
BAHARNAGOR BOX CULVERT,23.53333333333333,A,0.2982817680695805,0.0,70312
Yousufpur Bridge.,24.5,C,0.2978524961157295,0.0,70309
YOUSUFPUR (2) BOX CULVERT,7.7,B,0.2974213935778536,0.0,70306
SAMOLSHAL CHOR BOX CULVERT,9.5,C,0.2969893757479652,0.0,70306
NAYAPARA BOX CULVERT,9.3,C,0.2965573579180768,0.0,70309
BORAIPARA BOX CULVERT,6.25,C,0.296122594212151,0.0,70306
SONG CHAIL RCC GIDER BRIDGE,22.4,C,0.295749155071061,0.0,70311
HAJIBARI BOX CULVERT,10.3,A,0.29539631000025174,0.0,70312
MUDUPPUR BOX CULVERT,7.35,C,0.2950430072834362,0.0,70314
MURPUR BOX,9.35,A,0.29468695869058326,0.0,70313
MOKIMPUR RCC GRIDER BRIDGE,17.2,B,0.29432724892968043,0.0,70307
KALAMONLA BRIDGE,52.4,B,0.29396387800072765,0.0,70312
KALAMURIA BOX CULVERT,12.3,B,0.29359684590372503,0.0,70318
CHOW MONI BOX CULVERT,12.2,A,0.29322615263867247,0.0,70300
Kuchi chuani er Bridge,27.8,A,0.29285454408160744,0.0,70307
